,index,Time Series,MXN_USD,MXN_IR,MXN_GDP,MXN_trade,MXN_UE,fc_year,price_gold,h1n1
71,2000-04-13,2000-04-13,9.399,12.48,0.019162615990560003,0.9693390299070128,0.0279206788,0,281.4,0
72,2000-04-14,2000-04-14,9.501,12.48,0.019162615990560003,0.9693390299070128,0.0279206788,0,282.0,0
73,2000-04-17,2000-04-17,9.4825,12.48,0.019162615990560003,0.9693390299070128,0.0279206788,0,281.8,0
74,2000-04-18,2000-04-18,9.437000000000001,12.48,0.019162615990560003,0.9693390299070128,0.0279206788,0,281.1,0
75,2000-04-19,2000-04-19,9.391,12.48,0.019162615990560003,0.9693390299070128,0.0279206788,0,281.4,0
76,2000-04-20,2000-04-20,9.402999999999999,12.48,0.019162615990560003,0.9693390299070128,0.0279206788,0,279.9,0
77,2000-04-21,2000-04-21,9.4045,12.48,0.019162615990560003,0.9693390299070128,0.0279206788,0,279.9,0
78,2000-04-24,2000-04-24,9.4405,12.48,0.019162615990560003,0.9693390299070128,0.0279206788,0,279.9,0
79,2000-04-25,2000-04-25,9.405,12.48,0.019162615990560003,0.9693390299070128,0.0279206788,0,279.5,0
80,2000-04-26,2000-04-26,9.408999999999999,12.48,0.019162615990560003,0.9693390299070128,0.0279206788,0,276.2,0
81,2000-04-27,2000-04-27,9.454,12.48,0.019162615990560003,0.9693390299070128,0.0279206788,0,276.0,0
82,2000-04-28,2000-04-28,9.411,12.48,0.019162615990560003,0.9693390299070128,0.0279206788,0,275.1,0
83,2000-05-01,2000-05-01,9.335,12.51,0.019162615990560003,0.9645827557527048,0.027226470750000002,0,275.1,0
84,2000-05-02,2000-05-02,9.334,12.51,0.019162615990560003,0.9645827557527048,0.027226470750000002,0,275.5,0
85,2000-05-03,2000-05-03,9.3675,12.51,0.019162615990560003,0.9645827557527048,0.027226470750000002,0,275.6,0
86,2000-05-04,2000-05-04,9.3965,12.51,0.019162615990560003,0.9645827557527048,0.027226470750000002,0,280.0,0
87,2000-05-05,2000-05-05,9.48,12.51,0.019162615990560003,0.9645827557527048,0.027226470750000002,0,280.8,0
88,2000-05-08,2000-05-08,9.4825,12.51,0.019162615990560003,0.9645827557527048,0.027226470750000002,0,277.9,0
89,2000-05-09,2000-05-09,9.4875,12.51,0.019162615990560003,0.9645827557527048,0.027226470750000002,0,276.3,0
90,2000-05-10,2000-05-10,9.572000000000001,12.51,0.019162615990560003,0.9645827557527048,0.027226470750000002,0,277.6,0
91,2000-05-11,2000-05-11,9.583,12.51,0.019162615990560003,0.9645827557527048,0.027226470750000002,0,276.8,0
92,2000-05-12,2000-05-12,9.5627,12.51,0.019162615990560003,0.9645827557527048,0.027226470750000002,0,276.7,0
93,2000-05-15,2000-05-15,9.576,12.51,0.019162615990560003,0.9645827557527048,0.027226470750000002,0,275.1,0
94,2000-05-16,2000-05-16,9.508,12.51,0.019162615990560003,0.9645827557527048,0.027226470750000002,0,276.0,0
95,2000-05-17,2000-05-17,9.5505,12.51,0.019162615990560003,0.9645827557527048,0.027226470750000002,0,273.1,0
96,2000-05-18,2000-05-18,9.582,12.51,0.019162615990560003,0.9645827557527048,0.027226470750000002,0,272.8,0
97,2000-05-19,2000-05-19,9.627,12.51,0.019162615990560003,0.9645827557527048,0.027226470750000002,0,273.2,0
98,2000-05-22,2000-05-22,9.573,12.51,0.019162615990560003,0.9645827557527048,0.027226470750000002,0,274.0,0
99,2000-05-23,2000-05-23,9.5025,12.51,0.019162615990560003,0.9645827557527048,0.027226470750000002,0,274.1,0
100,2000-05-24,2000-05-24,9.54,12.51,0.019162615990560003,0.9645827557527048,0.027226470750000002,0,273.7,0
101,2000-05-25,2000-05-25,9.5085,12.51,0.019162615990560003,0.9645827557527048,0.027226470750000002,0,273.4,0
102,2000-05-26,2000-05-26,9.53,12.51,0.019162615990560003,0.9645827557527048,0.027226470750000002,0,271.3,0
103,2000-05-30,2000-05-30,9.52,12.51,0.019162615990560003,0.9645827557527048,0.027226470750000002,0,273.2,0
104,2000-05-31,2000-05-31,9.511000000000001,12.51,0.019162615990560003,0.9645827557527048,0.027226470750000002,0,272.3,0
105,2000-06-01,2000-06-01,9.49,13.53,0.019162615990560003,0.9641183465062628,0.02723090184,0,272.5,0
106,2000-06-02,2000-06-02,9.5575,13.53,0.019162615990560003,0.9641183465062628,0.02723090184,0,281.6,0
107,2000-06-05,2000-06-05,9.547,13.53,0.019162615990560003,0.9641183465062628,0.02723090184,0,283.3,0
108,2000-06-06,2000-06-06,9.675,13.53,0.019162615990560003,0.9641183465062628,0.02723090184,0,288.4,0
109,2000-06-07,2000-06-07,9.783999999999999,13.53,0.019162615990560003,0.9641183465062628,0.02723090184,0,284.1,0
110,2000-06-08,2000-06-08,9.9,13.53,0.019162615990560003,0.9641183465062628,0.02723090184,0,285.8,0
111,2000-06-09,2000-06-09,9.9325,13.53,0.019162615990560003,0.9641183465062628,0.02723090184,0,284.4,0
112,2000-06-12,2000-06-12,9.857000000000001,13.53,0.019162615990560003,0.9641183465062628,0.02723090184,0,284.6,0
113,2000-06-13,2000-06-13,9.788,13.53,0.019162615990560003,0.9641183465062628,0.02723090184,0,291.5,0
114,2000-06-14,2000-06-14,9.7875,13.53,0.019162615990560003,0.9641183465062628,0.02723090184,0,287.2,0
115,2000-06-15,2000-06-15,9.847000000000001,13.53,0.019162615990560003,0.9641183465062628,0.02723090184,0,287.4,0
116,2000-06-16,2000-06-16,9.9235,13.53,0.019162615990560003,0.9641183465062628,0.02723090184,0,290.1,0
117,2000-06-19,2000-06-19,9.908999999999999,13.53,0.019162615990560003,0.9641183465062628,0.02723090184,0,285.9,0
118,2000-06-20,2000-06-20,9.879,13.53,0.019162615990560003,0.9641183465062628,0.02723090184,0,286.2,0
119,2000-06-21,2000-06-21,9.815,13.53,0.019162615990560003,0.9641183465062628,0.02723090184,0,286.1,0
120,2000-06-22,2000-06-22,9.879,13.53,0.019162615990560003,0.9641183465062628,0.02723090184,0,287.7,0
121,2000-06-23,2000-06-23,9.975,13.53,0.019162615990560003,0.9641183465062628,0.02723090184,0,285.8,0
122,2000-06-26,2000-06-26,10.023,13.53,0.019162615990560003,0.9641183465062628,0.02723090184,0,284.1,0
123,2000-06-27,2000-06-27,10.087,13.53,0.019162615990560003,0.9641183465062628,0.02723090184,0,283.8,0
124,2000-06-28,2000-06-28,9.9685,13.53,0.019162615990560003,0.9641183465062628,0.02723090184,0,288.0,0
125,2000-06-29,2000-06-29,9.888,13.53,0.019162615990560003,0.9641183465062628,0.02723090184,0,289.8,0
126,2000-06-30,2000-06-30,9.843,13.53,0.019162615990560003,0.9641183465062628,0.02723090184,0,288.2,0
127,2000-07-03,2000-07-03,9.5525,12.98,0.015332469867583897,0.958437429025662,0.02457457156,0,287.7,0
128,2000-07-05,2000-07-05,9.515,12.98,0.015332469867583897,0.958437429025662,0.02457457156,0,286.9,0
129,2000-07-06,2000-07-06,9.557,12.98,0.015332469867583897,0.958437429025662,0.02457457156,0,284.9,0
130,2000-07-07,2000-07-07,9.508,12.98,0.015332469867583897,0.958437429025662,0.02457457156,0,282.9,0
131,2000-07-10,2000-07-10,9.5,12.98,0.015332469867583897,0.958437429025662,0.02457457156,0,284.1,0
132,2000-07-11,2000-07-11,9.439,12.98,0.015332469867583897,0.958437429025662,0.02457457156,0,282.9,0
133,2000-07-12,2000-07-12,9.4815,12.98,0.015332469867583897,0.958437429025662,0.02457457156,0,280.0,0
134,2000-07-13,2000-07-13,9.4375,12.98,0.015332469867583897,0.958437429025662,0.02457457156,0,280.8,0
135,2000-07-14,2000-07-14,9.424,12.98,0.015332469867583897,0.958437429025662,0.02457457156,0,280.3,0
136,2000-07-17,2000-07-17,9.342,12.98,0.015332469867583897,0.958437429025662,0.02457457156,0,282.5,0
137,2000-07-18,2000-07-18,9.3385,12.98,0.015332469867583897,0.958437429025662,0.02457457156,0,282.8,0
138,2000-07-19,2000-07-19,9.415,12.98,0.015332469867583897,0.958437429025662,0.02457457156,0,279.2,0
139,2000-07-20,2000-07-20,9.38,12.98,0.015332469867583897,0.958437429025662,0.02457457156,0,279.4,0
140,2000-07-21,2000-07-21,9.343,12.98,0.015332469867583897,0.958437429025662,0.02457457156,0,279.3,0
141,2000-07-24,2000-07-24,9.329,12.98,0.015332469867583897,0.958437429025662,0.02457457156,0,279.8,0
142,2000-07-25,2000-07-25,9.3585,12.98,0.015332469867583897,0.958437429025662,0.02457457156,0,279.7,0
143,2000-07-26,2000-07-26,9.362,12.98,0.015332469867583897,0.958437429025662,0.02457457156,0,279.4,0
144,2000-07-27,2000-07-27,9.37,12.98,0.015332469867583897,0.958437429025662,0.02457457156,0,279.9,0
145,2000-07-28,2000-07-28,9.363999999999999,12.98,0.015332469867583897,0.958437429025662,0.02457457156,0,278.1,0
146,2000-07-31,2000-07-31,9.368,12.98,0.015332469867583897,0.958437429025662,0.02457457156,0,276.8,0
147,2000-08-01,2000-08-01,9.345,13.05,0.015332469867583897,0.9477952017155848,0.027291599480000005,0,277.6,0
148,2000-08-02,2000-08-02,9.345,13.05,0.015332469867583897,0.9477952017155848,0.027291599480000005,0,277.6,0
149,2000-08-03,2000-08-03,9.388,13.05,0.015332469867583897,0.9477952017155848,0.027291599480000005,0,275.5,0
150,2000-08-04,2000-08-04,9.357000000000001,13.05,0.015332469867583897,0.9477952017155848,0.027291599480000005,0,274.0,0
151,2000-08-07,2000-08-07,9.337,13.05,0.015332469867583897,0.9477952017155848,0.027291599480000005,0,273.2,0
152,2000-08-08,2000-08-08,9.35,13.05,0.015332469867583897,0.9477952017155848,0.027291599480000005,0,273.1,0
153,2000-08-09,2000-08-09,9.327,13.05,0.015332469867583897,0.9477952017155848,0.027291599480000005,0,272.0,0
154,2000-08-10,2000-08-10,9.322000000000001,13.05,0.015332469867583897,0.9477952017155848,0.027291599480000005,0,272.2,0
155,2000-08-11,2000-08-11,9.279,13.05,0.015332469867583897,0.9477952017155848,0.027291599480000005,0,272.7,0
156,2000-08-14,2000-08-14,9.246,13.05,0.015332469867583897,0.9477952017155848,0.027291599480000005,0,275.5,0
157,2000-08-15,2000-08-15,9.24,13.05,0.015332469867583897,0.9477952017155848,0.027291599480000005,0,274.2,0
158,2000-08-16,2000-08-16,9.183,13.05,0.015332469867583897,0.9477952017155848,0.027291599480000005,0,276.4,0
159,2000-08-17,2000-08-17,9.189,13.05,0.015332469867583897,0.9477952017155848,0.027291599480000005,0,277.2,0
160,2000-08-18,2000-08-18,9.25,13.05,0.015332469867583897,0.9477952017155848,0.027291599480000005,0,275.6,0
161,2000-08-21,2000-08-21,9.261000000000001,13.05,0.015332469867583897,0.9477952017155848,0.027291599480000005,0,274.6,0
162,2000-08-22,2000-08-22,9.238999999999999,13.05,0.015332469867583897,0.9477952017155848,0.027291599480000005,0,273.4,0
163,2000-08-23,2000-08-23,9.2725,13.05,0.015332469867583897,0.9477952017155848,0.027291599480000005,0,273.2,0
164,2000-08-24,2000-08-24,9.244,13.05,0.015332469867583897,0.9477952017155848,0.027291599480000005,0,272.6,0
165,2000-08-25,2000-08-25,9.232000000000001,13.05,0.015332469867583897,0.9477952017155848,0.027291599480000005,0,273.7,0
166,2000-08-28,2000-08-28,9.213,13.05,0.015332469867583897,0.9477952017155848,0.027291599480000005,0,273.7,0
167,2000-08-29,2000-08-29,9.2325,13.05,0.015332469867583897,0.9477952017155848,0.027291599480000005,0,274.0,0
168,2000-08-30,2000-08-30,9.214,13.05,0.015332469867583897,0.9477952017155848,0.027291599480000005,0,273.3,0
169,2000-08-31,2000-08-31,9.2,13.05,0.015332469867583897,0.9477952017155848,0.027291599480000005,0,277.0,0
170,2000-09-01,2000-09-01,9.2075,13.29,0.015332469867583897,0.9545421643141526,0.02619258017,0,277.0,0
171,2000-09-05,2000-09-05,9.255,13.29,0.015332469867583897,0.9545421643141526,0.02619258017,0,275.0,0
172,2000-09-06,2000-09-06,9.318,13.29,0.015332469867583897,0.9545421643141526,0.02619258017,0,274.2,0
173,2000-09-07,2000-09-07,9.314,13.29,0.015332469867583897,0.9545421643141526,0.02619258017,0,272.7,0
174,2000-09-08,2000-09-08,9.327,13.29,0.015332469867583897,0.9545421643141526,0.02619258017,0,272.8,0
175,2000-09-11,2000-09-11,9.2825,13.29,0.015332469867583897,0.9545421643141526,0.02619258017,0,272.6,0
176,2000-09-12,2000-09-12,9.251,13.29,0.015332469867583897,0.9545421643141526,0.02619258017,0,274.7,0
177,2000-09-13,2000-09-13,9.283,13.29,0.015332469867583897,0.9545421643141526,0.02619258017,0,272.5,0
178,2000-09-14,2000-09-14,9.307,13.29,0.015332469867583897,0.9545421643141526,0.02619258017,0,273.1,0
179,2000-09-15,2000-09-15,9.361,13.29,0.015332469867583897,0.9545421643141526,0.02619258017,0,272.6,0
180,2000-09-18,2000-09-18,9.4225,13.29,0.015332469867583897,0.9545421643141526,0.02619258017,0,273.0,0
181,2000-09-19,2000-09-19,9.422,13.29,0.015332469867583897,0.9545421643141526,0.02619258017,0,271.9,0
182,2000-09-20,2000-09-20,9.456,13.29,0.015332469867583897,0.9545421643141526,0.02619258017,0,271.4,0
183,2000-09-21,2000-09-21,9.436,13.29,0.015332469867583897,0.9545421643141526,0.02619258017,0,269.5,0
184,2000-09-22,2000-09-22,9.475,13.29,0.015332469867583897,0.9545421643141526,0.02619258017,0,274.0,0
185,2000-09-25,2000-09-25,9.427999999999999,13.29,0.015332469867583897,0.9545421643141526,0.02619258017,0,272.9,0
186,2000-09-26,2000-09-26,9.4035,13.29,0.015332469867583897,0.9545421643141526,0.02619258017,0,274.9,0
187,2000-09-27,2000-09-27,9.4145,13.29,0.015332469867583897,0.9545421643141526,0.02619258017,0,276.2,0
188,2000-09-28,2000-09-28,9.426,13.29,0.015332469867583897,0.9545421643141526,0.02619258017,0,276.4,0
189,2000-09-29,2000-09-29,9.44,13.29,0.015332469867583897,0.9545421643141526,0.02619258017,0,273.7,0
190,2000-10-02,2000-10-02,9.4075,13.51,0.00777960271145616,0.9578553615960128,0.024877011,0,273.1,0
191,2000-10-03,2000-10-03,9.399,13.51,0.00777960271145616,0.9578553615960128,0.024877011,0,272.1,0
192,2000-10-04,2000-10-04,9.44,13.51,0.00777960271145616,0.9578553615960128,0.024877011,0,271.4,0
193,2000-10-05,2000-10-05,9.4575,13.51,0.00777960271145616,0.9578553615960128,0.024877011,0,270.4,0
194,2000-10-06,2000-10-06,9.466000000000001,13.51,0.00777960271145616,0.9578553615960128,0.024877011,0,270.0,0
195,2000-10-10,2000-10-10,9.465,13.51,0.00777960271145616,0.9578553615960128,0.024877011,0,270.5,0
196,2000-10-11,2000-10-11,9.48,13.51,0.00777960271145616,0.9578553615960128,0.024877011,0,272.8,0
197,2000-10-12,2000-10-12,9.52,13.51,0.00777960271145616,0.9578553615960128,0.024877011,0,274.0,0
198,2000-10-13,2000-10-13,9.595,13.51,0.00777960271145616,0.9578553615960128,0.024877011,0,273.3,0
199,2000-10-16,2000-10-16,9.548,13.51,0.00777960271145616,0.9578553615960128,0.024877011,0,271.6,0
200,2000-10-17,2000-10-17,9.547,13.51,0.00777960271145616,0.9578553615960128,0.024877011,0,270.3,0
201,2000-10-18,2000-10-18,9.578,13.51,0.00777960271145616,0.9578553615960128,0.024877011,0,272.0,0
202,2000-10-19,2000-10-19,9.545,13.51,0.00777960271145616,0.9578553615960128,0.024877011,0,270.3,0
203,2000-10-20,2000-10-20,9.558,13.51,0.00777960271145616,0.9578553615960128,0.024877011,0,270.5,0
204,2000-10-23,2000-10-23,9.573,13.51,0.00777960271145616,0.9578553615960128,0.024877011,0,271.5,0
205,2000-10-24,2000-10-24,9.571,13.51,0.00777960271145616,0.9578553615960128,0.024877011,0,270.2,0
206,2000-10-25,2000-10-25,9.627,13.51,0.00777960271145616,0.9578553615960128,0.024877011,0,266.8,0
207,2000-10-26,2000-10-26,9.696,13.51,0.00777960271145616,0.9578553615960128,0.024877011,0,266.4,0
208,2000-10-27,2000-10-27,9.635,13.51,0.00777960271145616,0.9578553615960128,0.024877011,0,263.8,0
209,2000-10-30,2000-10-30,9.604,13.51,0.00777960271145616,0.9578553615960128,0.024877011,0,264.8,0
210,2000-10-31,2000-10-31,9.564,13.51,0.00777960271145616,0.9578553615960128,0.024877011,0,264.5,0
211,2000-11-01,2000-11-01,9.581,14.44,0.00777960271145616,0.9098041801279128,0.02359279183,0,265.5,0
212,2000-11-02,2000-11-02,9.581,14.44,0.00777960271145616,0.9098041801279128,0.02359279183,0,264.9,0
213,2000-11-03,2000-11-03,9.61,14.44,0.00777960271145616,0.9098041801279128,0.02359279183,0,264.7,0
214,2000-11-06,2000-11-06,9.64,14.44,0.00777960271145616,0.9098041801279128,0.02359279183,0,265.7,0
215,2000-11-07,2000-11-07,9.6475,14.44,0.00777960271145616,0.9098041801279128,0.02359279183,0,265.5,0
216,2000-11-08,2000-11-08,9.618,14.44,0.00777960271145616,0.9098041801279128,0.02359279183,0,264.1,0
217,2000-11-09,2000-11-09,9.648,14.44,0.00777960271145616,0.9098041801279128,0.02359279183,0,264.7,0
218,2000-11-10,2000-11-10,9.605,14.44,0.00777960271145616,0.9098041801279128,0.02359279183,0,264.9,0
219,2000-11-13,2000-11-13,9.5705,14.44,0.00777960271145616,0.9098041801279128,0.02359279183,0,264.9,0
220,2000-11-14,2000-11-14,9.495,14.44,0.00777960271145616,0.9098041801279128,0.02359279183,0,265.0,0
221,2000-11-15,2000-11-15,9.465,14.44,0.00777960271145616,0.9098041801279128,0.02359279183,0,264.6,0
222,2000-11-16,2000-11-16,9.497,14.44,0.00777960271145616,0.9098041801279128,0.02359279183,0,266.7,0
223,2000-11-17,2000-11-17,9.478,14.44,0.00777960271145616,0.9098041801279128,0.02359279183,0,265.3,0
224,2000-11-20,2000-11-20,9.457,14.44,0.00777960271145616,0.9098041801279128,0.02359279183,0,266.2,0
225,2000-11-21,2000-11-21,9.414,14.44,0.00777960271145616,0.9098041801279128,0.02359279183,0,266.2,0
226,2000-11-22,2000-11-22,9.376,14.44,0.00777960271145616,0.9098041801279128,0.02359279183,0,266.2,0
227,2000-11-24,2000-11-24,9.399,14.44,0.00777960271145616,0.9098041801279128,0.02359279183,0,265.6,0
228,2000-11-27,2000-11-27,9.371,14.44,0.00777960271145616,0.9098041801279128,0.02359279183,0,268.2,0
229,2000-11-28,2000-11-28,9.412,14.44,0.00777960271145616,0.9098041801279128,0.02359279183,0,270.0,0
230,2000-11-29,2000-11-29,9.396,14.44,0.00777960271145616,0.9098041801279128,0.02359279183,0,269.1,0
231,2000-11-30,2000-11-30,9.41,14.44,0.00777960271145616,0.9098041801279128,0.02359279183,0,269.1,0
232,2000-12-01,2000-12-01,9.42,14.39,0.00777960271145616,0.9044782395402612,0.02547241221,0,269.2,0
233,2000-12-04,2000-12-04,9.414,14.39,0.00777960271145616,0.9044782395402612,0.02547241221,0,270.7,0
234,2000-12-05,2000-12-05,9.375,14.39,0.00777960271145616,0.9044782395402612,0.02547241221,0,270.8,0
235,2000-12-06,2000-12-06,9.408,14.39,0.00777960271145616,0.9044782395402612,0.02547241221,0,271.6,0
236,2000-12-07,2000-12-07,9.429,14.39,0.00777960271145616,0.9044782395402612,0.02547241221,0,273.9,0
237,2000-12-08,2000-12-08,9.399,14.39,0.00777960271145616,0.9044782395402612,0.02547241221,0,273.0,0
238,2000-12-11,2000-12-11,9.4465,14.39,0.00777960271145616,0.9044782395402612,0.02547241221,0,270.7,0
239,2000-12-12,2000-12-12,9.471,14.39,0.00777960271145616,0.9044782395402612,0.02547241221,0,270.8,0
240,2000-12-13,2000-12-13,9.4505,14.39,0.00777960271145616,0.9044782395402612,0.02547241221,0,269.6,0
241,2000-12-14,2000-12-14,9.417,14.39,0.00777960271145616,0.9044782395402612,0.02547241221,0,269.3,0
242,2000-12-15,2000-12-15,9.408999999999999,14.39,0.00777960271145616,0.9044782395402612,0.02547241221,0,270.4,0
243,2000-12-18,2000-12-18,9.38,14.39,0.00777960271145616,0.9044782395402612,0.02547241221,0,270.2,0
244,2000-12-19,2000-12-19,9.37,14.39,0.00777960271145616,0.9044782395402612,0.02547241221,0,269.6,0
245,2000-12-20,2000-12-20,9.435,14.39,0.00777960271145616,0.9044782395402612,0.02547241221,0,272.5,0
246,2000-12-21,2000-12-21,9.585,14.39,0.00777960271145616,0.9044782395402612,0.02547241221,0,273.1,0
247,2000-12-22,2000-12-22,9.604,14.39,0.00777960271145616,0.9044782395402612,0.02547241221,0,273.1,0
248,2000-12-26,2000-12-26,9.53,14.39,0.00777960271145616,0.9044782395402612,0.02547241221,0,273.1,0
249,2000-12-27,2000-12-27,9.577,14.39,0.00777960271145616,0.9044782395402612,0.02547241221,0,275.1,0
250,2000-12-28,2000-12-28,9.607000000000001,14.39,0.00777960271145616,0.9044782395402612,0.02547241221,0,274.5,0
251,2000-12-29,2000-12-29,9.618,14.39,0.00777960271145616,0.9044782395402612,0.02547241221,0,274.5,0
252,2001-01-02,2001-01-02,9.714,14.66,-0.00663209578393479,0.9313878369347282,0.025449878510000003,0,271.1,0
253,2001-01-03,2001-01-03,9.836,14.66,-0.00663209578393479,0.9313878369347282,0.025449878510000003,0,267.2,0
254,2001-01-04,2001-01-04,9.698,14.66,-0.00663209578393479,0.9313878369347282,0.025449878510000003,0,267.1,0
255,2001-01-05,2001-01-05,9.753,14.66,-0.00663209578393479,0.9313878369347282,0.025449878510000003,0,267.4,0
256,2001-01-08,2001-01-08,9.691,14.66,-0.00663209578393479,0.9313878369347282,0.025449878510000003,0,268.3,0
257,2001-01-09,2001-01-09,9.746,14.66,-0.00663209578393479,0.9313878369347282,0.025449878510000003,0,267.0,0
258,2001-01-10,2001-01-10,9.8145,14.66,-0.00663209578393479,0.9313878369347282,0.025449878510000003,0,266.3,0
259,2001-01-11,2001-01-11,9.845,14.66,-0.00663209578393479,0.9313878369347282,0.025449878510000003,0,264.2,0
260,2001-01-12,2001-01-12,9.8775,14.66,-0.00663209578393479,0.9313878369347282,0.025449878510000003,0,263.7,0
261,2001-01-16,2001-01-16,9.972000000000001,14.66,-0.00663209578393479,0.9313878369347282,0.025449878510000003,0,264.5,0
262,2001-01-17,2001-01-17,9.88,14.66,-0.00663209578393479,0.9313878369347282,0.025449878510000003,0,263.5,0
263,2001-01-18,2001-01-18,9.885,14.66,-0.00663209578393479,0.9313878369347282,0.025449878510000003,0,264.9,0
264,2001-01-19,2001-01-19,9.79,14.66,-0.00663209578393479,0.9313878369347282,0.025449878510000003,0,264.9,0
265,2001-01-22,2001-01-22,9.785,14.66,-0.00663209578393479,0.9313878369347282,0.025449878510000003,0,266.2,0
266,2001-01-23,2001-01-23,9.767999999999999,14.66,-0.00663209578393479,0.9313878369347282,0.025449878510000003,0,266.1,0
267,2001-01-24,2001-01-24,9.692,14.66,-0.00663209578393479,0.9313878369347282,0.025449878510000003,0,264.3,0
268,2001-01-25,2001-01-25,9.687000000000001,14.66,-0.00663209578393479,0.9313878369347282,0.025449878510000003,0,264.9,0
269,2001-01-26,2001-01-26,9.697000000000001,14.66,-0.00663209578393479,0.9313878369347282,0.025449878510000003,0,263.6,0
270,2001-01-29,2001-01-29,9.6695,14.66,-0.00663209578393479,0.9313878369347282,0.025449878510000003,0,262.9,0
271,2001-01-30,2001-01-30,9.665,14.66,-0.00663209578393479,0.9313878369347282,0.025449878510000003,0,265.0,0
272,2001-01-31,2001-01-31,9.679,14.66,-0.00663209578393479,0.9313878369347282,0.025449878510000003,0,264.5,0
273,2001-02-01,2001-02-01,9.732999999999999,14.63,-0.00663209578393479,0.9571024512884996,0.03209051332,0,267.7,0
274,2001-02-02,2001-02-02,9.769,14.63,-0.00663209578393479,0.9571024512884996,0.03209051332,0,266.7,0
275,2001-02-05,2001-02-05,9.78,14.63,-0.00663209578393479,0.9571024512884996,0.03209051332,0,265.5,0
276,2001-02-06,2001-02-06,9.689,14.63,-0.00663209578393479,0.9571024512884996,0.03209051332,0,262.7,0
277,2001-02-07,2001-02-07,9.693999999999999,14.63,-0.00663209578393479,0.9571024512884996,0.03209051332,0,263.2,0
278,2001-02-08,2001-02-08,9.657,14.63,-0.00663209578393479,0.9571024512884996,0.03209051332,0,263.0,0
279,2001-02-09,2001-02-09,9.764,14.63,-0.00663209578393479,0.9571024512884996,0.03209051332,0,259.9,0
280,2001-02-12,2001-02-12,9.741,14.63,-0.00663209578393479,0.9571024512884996,0.03209051332,0,261.1,0
281,2001-02-13,2001-02-13,9.704,14.63,-0.00663209578393479,0.9571024512884996,0.03209051332,0,260.8,0
282,2001-02-14,2001-02-14,9.718,14.63,-0.00663209578393479,0.9571024512884996,0.03209051332,0,260.3,0
283,2001-02-15,2001-02-15,9.68,14.63,-0.00663209578393479,0.9571024512884996,0.03209051332,0,258.6,0
284,2001-02-16,2001-02-16,9.703,14.63,-0.00663209578393479,0.9571024512884996,0.03209051332,0,257.5,0
285,2001-02-20,2001-02-20,9.68,14.63,-0.00663209578393479,0.9571024512884996,0.03209051332,0,256.3,0
286,2001-02-21,2001-02-21,9.7,14.63,-0.00663209578393479,0.9571024512884996,0.03209051332,0,257.5,0
287,2001-02-22,2001-02-22,9.735,14.63,-0.00663209578393479,0.9571024512884996,0.03209051332,0,258.9,0
288,2001-02-23,2001-02-23,9.714,14.63,-0.00663209578393479,0.9571024512884996,0.03209051332,0,260.5,0
289,2001-02-26,2001-02-26,9.668,14.63,-0.00663209578393479,0.9571024512884996,0.03209051332,0,263.2,0
290,2001-02-27,2001-02-27,9.684,14.63,-0.00663209578393479,0.9571024512884996,0.03209051332,0,268.3,0
291,2001-02-28,2001-02-28,9.6925,14.63,-0.00663209578393479,0.9571024512884996,0.03209051332,0,266.7,0
292,2001-03-01,2001-03-01,9.706,14.08,-0.00663209578393479,0.9583100558659178,0.02663894412,0,266.4,0
293,2001-03-02,2001-03-02,9.667,14.08,-0.00663209578393479,0.9583100558659178,0.02663894412,0,263.1,0
294,2001-03-05,2001-03-05,9.639,14.08,-0.00663209578393479,0.9583100558659178,0.02663894412,0,262.5,0
295,2001-03-06,2001-03-06,9.6385,14.08,-0.00663209578393479,0.9583100558659178,0.02663894412,0,261.9,0
296,2001-03-07,2001-03-07,9.652000000000001,14.08,-0.00663209578393479,0.9583100558659178,0.02663894412,0,260.7,0
297,2001-03-08,2001-03-08,9.644,14.08,-0.00663209578393479,0.9583100558659178,0.02663894412,0,263.7,0
298,2001-03-09,2001-03-09,9.671,14.08,-0.00663209578393479,0.9583100558659178,0.02663894412,0,269.8,0
299,2001-03-12,2001-03-12,9.665,14.08,-0.00663209578393479,0.9583100558659178,0.02663894412,0,272.5,0
300,2001-03-13,2001-03-13,9.631,14.08,-0.00663209578393479,0.9583100558659178,0.02663894412,0,269.3,0
301,2001-03-14,2001-03-14,9.571,14.08,-0.00663209578393479,0.9583100558659178,0.02663894412,0,263.9,0
302,2001-03-15,2001-03-15,9.593,14.08,-0.00663209578393479,0.9583100558659178,0.02663894412,0,262.1,0
303,2001-03-16,2001-03-16,9.622,14.08,-0.00663209578393479,0.9583100558659178,0.02663894412,0,260.7,0
304,2001-03-19,2001-03-19,9.573,14.08,-0.00663209578393479,0.9583100558659178,0.02663894412,0,260.6,0
305,2001-03-20,2001-03-20,9.515,14.08,-0.00663209578393479,0.9583100558659178,0.02663894412,0,261.6,0
306,2001-03-21,2001-03-21,9.535,14.08,-0.00663209578393479,0.9583100558659178,0.02663894412,0,262.0,0
307,2001-03-22,2001-03-22,9.585,14.08,-0.00663209578393479,0.9583100558659178,0.02663894412,0,261.2,0
308,2001-03-23,2001-03-23,9.663,14.08,-0.00663209578393479,0.9583100558659178,0.02663894412,0,262.9,0
309,2001-03-26,2001-03-26,9.538,14.08,-0.00663209578393479,0.9583100558659178,0.02663894412,0,262.2,0
