,index,Time Series,DKK_USD,DKK_IR,DKK_GDP,DKK_trade,DKK_UE,fc_year,price_gold,h1n1
247,2000-12-22,2000-12-22,8.082,5.1471,0.0133838440678431,1.2359496173578095,0.041,0,273.1,0
248,2000-12-26,2000-12-26,8.03,5.1471,0.0133838440678431,1.2359496173578095,0.041,0,273.1,0
249,2000-12-27,2000-12-27,8.019,5.1471,0.0133838440678431,1.2359496173578095,0.041,0,275.1,0
250,2000-12-28,2000-12-28,8.057,5.1471,0.0133838440678431,1.2359496173578095,0.041,0,274.5,0
251,2000-12-29,2000-12-29,7.9442,5.1471,0.0133838440678431,1.2359496173578095,0.041,0,274.5,0
252,2001-01-02,2001-01-02,7.8845,5.1821,0.0064480615738214215,1.1301522358035427,0.043,0,271.1,0
253,2001-01-03,2001-01-03,7.875,5.1821,0.0064480615738214215,1.1301522358035427,0.043,0,267.2,0
254,2001-01-04,2001-01-04,7.8991,5.1821,0.0064480615738214215,1.1301522358035427,0.043,0,267.1,0
255,2001-01-05,2001-01-05,7.8260000000000005,5.1821,0.0064480615738214215,1.1301522358035427,0.043,0,267.4,0
256,2001-01-08,2001-01-08,7.8705,5.1821,0.0064480615738214215,1.1301522358035427,0.043,0,268.3,0
257,2001-01-09,2001-01-09,7.9375,5.1821,0.0064480615738214215,1.1301522358035427,0.043,0,267.0,0
258,2001-01-10,2001-01-10,7.9525,5.1821,0.0064480615738214215,1.1301522358035427,0.043,0,266.3,0
259,2001-01-11,2001-01-11,7.8385,5.1821,0.0064480615738214215,1.1301522358035427,0.043,0,264.2,0
260,2001-01-12,2001-01-12,7.872000000000001,5.1821,0.0064480615738214215,1.1301522358035427,0.043,0,263.7,0
261,2001-01-16,2001-01-16,7.965,5.1821,0.0064480615738214215,1.1301522358035427,0.043,0,264.5,0
262,2001-01-17,2001-01-17,8.015,5.1821,0.0064480615738214215,1.1301522358035427,0.043,0,263.5,0
263,2001-01-18,2001-01-18,7.9035,5.1821,0.0064480615738214215,1.1301522358035427,0.043,0,264.9,0
264,2001-01-19,2001-01-19,7.974,5.1821,0.0064480615738214215,1.1301522358035427,0.043,0,264.9,0
265,2001-01-22,2001-01-22,7.9795,5.1821,0.0064480615738214215,1.1301522358035427,0.043,0,266.2,0
266,2001-01-23,2001-01-23,7.956,5.1821,0.0064480615738214215,1.1301522358035427,0.043,0,266.1,0
267,2001-01-24,2001-01-24,8.0725,5.1821,0.0064480615738214215,1.1301522358035427,0.043,0,264.3,0
268,2001-01-25,2001-01-25,8.103,5.1821,0.0064480615738214215,1.1301522358035427,0.043,0,264.9,0
269,2001-01-26,2001-01-26,8.0995,5.1821,0.0064480615738214215,1.1301522358035427,0.043,0,263.6,0
270,2001-01-29,2001-01-29,8.1306,5.1821,0.0064480615738214215,1.1301522358035427,0.043,0,262.9,0
271,2001-01-30,2001-01-30,8.049,5.1821,0.0064480615738214215,1.1301522358035427,0.043,0,265.0,0
272,2001-01-31,2001-01-31,8.0173,5.1821,0.0064480615738214215,1.1301522358035427,0.043,0,264.5,0
273,2001-02-01,2001-02-01,7.952000000000001,5.158,0.0064480615738214215,1.158211183356788,0.044,0,267.7,0
274,2001-02-02,2001-02-02,7.9775,5.158,0.0064480615738214215,1.158211183356788,0.044,0,266.7,0
275,2001-02-05,2001-02-05,7.9465,5.158,0.0064480615738214215,1.158211183356788,0.044,0,265.5,0
276,2001-02-06,2001-02-06,8.025,5.158,0.0064480615738214215,1.158211183356788,0.044,0,262.7,0
277,2001-02-07,2001-02-07,8.0025,5.158,0.0064480615738214215,1.158211183356788,0.044,0,263.2,0
278,2001-02-08,2001-02-08,8.127,5.158,0.0064480615738214215,1.158211183356788,0.044,0,263.0,0
279,2001-02-09,2001-02-09,8.0525,5.158,0.0064480615738214215,1.158211183356788,0.044,0,259.9,0
280,2001-02-12,2001-02-12,8.033999999999999,5.158,0.0064480615738214215,1.158211183356788,0.044,0,261.1,0
281,2001-02-13,2001-02-13,8.105,5.158,0.0064480615738214215,1.158211183356788,0.044,0,260.8,0
282,2001-02-14,2001-02-14,8.116,5.158,0.0064480615738214215,1.158211183356788,0.044,0,260.3,0
283,2001-02-15,2001-02-15,8.2508,5.158,0.0064480615738214215,1.158211183356788,0.044,0,258.6,0
284,2001-02-16,2001-02-16,8.147,5.158,0.0064480615738214215,1.158211183356788,0.044,0,257.5,0
285,2001-02-20,2001-02-20,8.208,5.158,0.0064480615738214215,1.158211183356788,0.044,0,256.3,0
286,2001-02-21,2001-02-21,8.23,5.158,0.0064480615738214215,1.158211183356788,0.044,0,257.5,0
287,2001-02-22,2001-02-22,8.232000000000001,5.158,0.0064480615738214215,1.158211183356788,0.044,0,258.9,0
288,2001-02-23,2001-02-23,8.208,5.158,0.0064480615738214215,1.158211183356788,0.044,0,260.5,0
289,2001-02-26,2001-02-26,8.208,5.158,0.0064480615738214215,1.158211183356788,0.044,0,263.2,0
290,2001-02-27,2001-02-27,8.173,5.158,0.0064480615738214215,1.158211183356788,0.044,0,268.3,0
291,2001-02-28,2001-02-28,8.1,5.158,0.0064480615738214215,1.158211183356788,0.044,0,266.7,0
292,2001-03-01,2001-03-01,8.035,5.2417,0.0064480615738214215,1.1775180370833391,0.044,0,266.4,0
293,2001-03-02,2001-03-02,7.9910000000000005,5.2417,0.0064480615738214215,1.1775180370833391,0.044,0,263.1,0
294,2001-03-05,2001-03-05,8.039,5.2417,0.0064480615738214215,1.1775180370833391,0.044,0,262.5,0
295,2001-03-06,2001-03-06,8.014,5.2417,0.0064480615738214215,1.1775180370833391,0.044,0,261.9,0
296,2001-03-07,2001-03-07,8.048,5.2417,0.0064480615738214215,1.1775180370833391,0.044,0,260.7,0
297,2001-03-08,2001-03-08,8.046,5.2417,0.0064480615738214215,1.1775180370833391,0.044,0,263.7,0
298,2001-03-09,2001-03-09,8.0145,5.2417,0.0064480615738214215,1.1775180370833391,0.044,0,269.8,0
299,2001-03-12,2001-03-12,8.027999999999999,5.2417,0.0064480615738214215,1.1775180370833391,0.044,0,272.5,0
300,2001-03-13,2001-03-13,8.16,5.2417,0.0064480615738214215,1.1775180370833391,0.044,0,269.3,0
301,2001-03-14,2001-03-14,8.167,5.2417,0.0064480615738214215,1.1775180370833391,0.044,0,263.9,0
302,2001-03-15,2001-03-15,8.251,5.2417,0.0064480615738214215,1.1775180370833391,0.044,0,262.1,0
303,2001-03-16,2001-03-16,8.37,5.2417,0.0064480615738214215,1.1775180370833391,0.044,0,260.7,0
304,2001-03-19,2001-03-19,8.3025,5.2417,0.0064480615738214215,1.1775180370833391,0.044,0,260.6,0
305,2001-03-20,2001-03-20,8.267999999999999,5.2417,0.0064480615738214215,1.1775180370833391,0.044,0,261.6,0
306,2001-03-21,2001-03-21,8.3175,5.2417,0.0064480615738214215,1.1775180370833391,0.044,0,262.0,0
307,2001-03-22,2001-03-22,8.4075,5.2417,0.0064480615738214215,1.1775180370833391,0.044,0,261.2,0
308,2001-03-23,2001-03-23,8.363,5.2417,0.0064480615738214215,1.1775180370833391,0.044,0,262.9,0
309,2001-03-26,2001-03-26,8.3374,5.2417,0.0064480615738214215,1.1775180370833391,0.044,0,262.2,0
310,2001-03-27,2001-03-27,8.376,5.2417,0.0064480615738214215,1.1775180370833391,0.044,0,262.0,0
311,2001-03-28,2001-03-28,8.405,5.2417,0.0064480615738214215,1.1775180370833391,0.044,0,260.2,0
312,2001-03-29,2001-03-29,8.476,5.2417,0.0064480615738214215,1.1775180370833391,0.044,0,260.2,0
313,2001-03-30,2001-03-30,8.4875,5.2417,0.0064480615738214215,1.1775180370833391,0.044,0,257.7,0
314,2001-04-02,2001-04-02,8.457,5.2004,-0.00633478605464313,1.1606980555495914,0.043,0,256.0,0
315,2001-04-03,2001-04-03,8.354,5.2004,-0.00633478605464313,1.1606980555495914,0.043,0,257.1,0
316,2001-04-04,2001-04-04,8.2862,5.2004,-0.00633478605464313,1.1606980555495914,0.043,0,259.5,0
317,2001-04-05,2001-04-05,8.3155,5.2004,-0.00633478605464313,1.1606980555495914,0.043,0,258.1,0
318,2001-04-06,2001-04-06,8.2925,5.2004,-0.00633478605464313,1.1606980555495914,0.043,0,258.8,0
319,2001-04-09,2001-04-09,8.279,5.2004,-0.00633478605464313,1.1606980555495914,0.043,0,259.0,0
320,2001-04-10,2001-04-10,8.407,5.2004,-0.00633478605464313,1.1606980555495914,0.043,0,256.7,0
321,2001-04-11,2001-04-11,8.432,5.2004,-0.00633478605464313,1.1606980555495914,0.043,0,257.7,0
322,2001-04-12,2001-04-12,8.407,5.2004,-0.00633478605464313,1.1606980555495914,0.043,0,259.3,0
323,2001-04-13,2001-04-13,8.408999999999999,5.2004,-0.00633478605464313,1.1606980555495914,0.043,0,259.3,0
324,2001-04-16,2001-04-16,8.4045,5.2004,-0.00633478605464313,1.1606980555495914,0.043,0,259.3,0
325,2001-04-17,2001-04-17,8.4691,5.2004,-0.00633478605464313,1.1606980555495914,0.043,0,260.6,0
326,2001-04-18,2001-04-18,8.465,5.2004,-0.00633478605464313,1.1606980555495914,0.043,0,258.9,0
327,2001-04-19,2001-04-19,8.382,5.2004,-0.00633478605464313,1.1606980555495914,0.043,0,263.1,0
328,2001-04-20,2001-04-20,8.26,5.2004,-0.00633478605464313,1.1606980555495914,0.043,0,263.9,0
329,2001-04-23,2001-04-23,8.334,5.2004,-0.00633478605464313,1.1606980555495914,0.043,0,262.6,0
330,2001-04-24,2001-04-24,8.345,5.2004,-0.00633478605464313,1.1606980555495914,0.043,0,263.4,0
331,2001-04-25,2001-04-25,8.318999999999999,5.2004,-0.00633478605464313,1.1606980555495914,0.043,0,263.5,0
332,2001-04-26,2001-04-26,8.282,5.2004,-0.00633478605464313,1.1606980555495914,0.043,0,263.5,0
333,2001-04-27,2001-04-27,8.365,5.2004,-0.00633478605464313,1.1606980555495914,0.043,0,264.6,0
334,2001-04-30,2001-04-30,8.415,5.2004,-0.00633478605464313,1.1606980555495914,0.043,0,263.2,0
335,2001-05-01,2001-05-01,8.357000000000001,5.0932,-0.00633478605464313,1.128641610391411,0.043,0,264.0,0
336,2001-05-02,2001-05-02,8.3655,5.0932,-0.00633478605464313,1.128641610391411,0.043,0,264.0,0
337,2001-05-03,2001-05-03,8.402000000000001,5.0932,-0.00633478605464313,1.128641610391411,0.043,0,266.4,0
338,2001-05-04,2001-05-04,8.356,5.0932,-0.00633478605464313,1.128641610391411,0.043,0,266.6,0
339,2001-05-07,2001-05-07,8.373,5.0932,-0.00633478605464313,1.128641610391411,0.043,0,266.6,0
340,2001-05-08,2001-05-08,8.4325,5.0932,-0.00633478605464313,1.128641610391411,0.043,0,265.2,0
341,2001-05-09,2001-05-09,8.439,5.0932,-0.00633478605464313,1.128641610391411,0.043,0,267.9,0
342,2001-05-10,2001-05-10,8.488,5.0932,-0.00633478605464313,1.128641610391411,0.043,0,268.5,0
343,2001-05-11,2001-05-11,8.519,5.0932,-0.00633478605464313,1.128641610391411,0.043,0,269.1,0
344,2001-05-14,2001-05-14,8.532,5.0932,-0.00633478605464313,1.128641610391411,0.043,0,268.4,0
345,2001-05-15,2001-05-15,8.487,5.0932,-0.00633478605464313,1.128641610391411,0.043,0,266.6,0
346,2001-05-16,2001-05-16,8.44,5.0932,-0.00633478605464313,1.128641610391411,0.043,0,270.9,0
347,2001-05-17,2001-05-17,8.453,5.0932,-0.00633478605464313,1.128641610391411,0.043,0,274.0,0
348,2001-05-18,2001-05-18,8.503,5.0932,-0.00633478605464313,1.128641610391411,0.043,0,273.0,0
349,2001-05-21,2001-05-21,8.513,5.0932,-0.00633478605464313,1.128641610391411,0.043,0,291.3,0
350,2001-05-22,2001-05-22,8.605,5.0932,-0.00633478605464313,1.128641610391411,0.043,0,284.2,0
351,2001-05-23,2001-05-23,8.674,5.0932,-0.00633478605464313,1.128641610391411,0.043,0,283.2,0
352,2001-05-24,2001-05-24,8.6985,5.0932,-0.00633478605464313,1.128641610391411,0.043,0,286.1,0
353,2001-05-25,2001-05-25,8.69,5.0932,-0.00633478605464313,1.128641610391411,0.043,0,276.3,0
354,2001-05-29,2001-05-29,8.724,5.0932,-0.00633478605464313,1.128641610391411,0.043,0,275.8,0
355,2001-05-30,2001-05-30,8.693999999999999,5.0932,-0.00633478605464313,1.128641610391411,0.043,0,271.0,0
356,2001-05-31,2001-05-31,8.818,5.0932,-0.00633478605464313,1.128641610391411,0.043,0,267.5,0
357,2001-06-01,2001-06-01,8.82,5.0875,-0.00633478605464313,1.1122137191461914,0.044,0,265.4,0
358,2001-06-04,2001-06-04,8.82,5.0875,-0.00633478605464313,1.1122137191461914,0.044,0,266.5,0
359,2001-06-05,2001-06-05,8.763,5.0875,-0.00633478605464313,1.1122137191461914,0.044,0,265.7,0
360,2001-06-06,2001-06-06,8.826,5.0875,-0.00633478605464313,1.1122137191461914,0.044,0,265.5,0
361,2001-06-07,2001-06-07,8.767000000000001,5.0875,-0.00633478605464313,1.1122137191461914,0.044,0,266.1,0
362,2001-06-08,2001-06-08,8.765,5.0875,-0.00633478605464313,1.1122137191461914,0.044,0,267.0,0
363,2001-06-11,2001-06-11,8.8465,5.0875,-0.00633478605464313,1.1122137191461914,0.044,0,268.5,0
364,2001-06-12,2001-06-12,8.796,5.0875,-0.00633478605464313,1.1122137191461914,0.044,0,269.9,0
365,2001-06-13,2001-06-13,8.737,5.0875,-0.00633478605464313,1.1122137191461914,0.044,0,272.0,0
366,2001-06-14,2001-06-14,8.6685,5.0875,-0.00633478605464313,1.1122137191461914,0.044,0,272.4,0
367,2001-06-15,2001-06-15,8.635,5.0875,-0.00633478605464313,1.1122137191461914,0.044,0,272.2,0
368,2001-06-18,2001-06-18,8.661,5.0875,-0.00633478605464313,1.1122137191461914,0.044,0,272.0,0
369,2001-06-19,2001-06-19,8.715,5.0875,-0.00633478605464313,1.1122137191461914,0.044,0,273.4,0
370,2001-06-20,2001-06-20,8.764,5.0875,-0.00633478605464313,1.1122137191461914,0.044,0,271.5,0
371,2001-06-21,2001-06-21,8.7275,5.0875,-0.00633478605464313,1.1122137191461914,0.044,0,271.7,0
372,2001-06-22,2001-06-22,8.695,5.0875,-0.00633478605464313,1.1122137191461914,0.044,0,273.3,0
373,2001-06-25,2001-06-25,8.6575,5.0875,-0.00633478605464313,1.1122137191461914,0.044,0,272.9,0
374,2001-06-26,2001-06-26,8.6565,5.0875,-0.00633478605464313,1.1122137191461914,0.044,0,274.0,0
375,2001-06-27,2001-06-27,8.6375,5.0875,-0.00633478605464313,1.1122137191461914,0.044,0,274.8,0
376,2001-06-28,2001-06-28,8.79,5.0875,-0.00633478605464313,1.1122137191461914,0.044,0,269.5,0
377,2001-06-29,2001-06-29,8.785,5.0875,-0.00633478605464313,1.1122137191461914,0.044,0,270.6,0
378,2001-07-02,2001-07-02,8.805,4.8838,0.00771838003823948,1.1390953841763556,0.045,0,268.4,0
379,2001-07-03,2001-07-03,8.781,4.8838,0.00771838003823948,1.1390953841763556,0.045,0,268.5,0
380,2001-07-05,2001-07-05,8.89,4.8838,0.00771838003823948,1.1390953841763556,0.045,0,266.3,0
381,2001-07-06,2001-07-06,8.79,4.8838,0.00771838003823948,1.1390953841763556,0.045,0,265.1,0
382,2001-07-09,2001-07-09,8.783,4.8838,0.00771838003823948,1.1390953841763556,0.045,0,266.1,0
383,2001-07-10,2001-07-10,8.696,4.8838,0.00771838003823948,1.1390953841763556,0.045,0,267.5,0
384,2001-07-11,2001-07-11,8.642999999999999,4.8838,0.00771838003823948,1.1390953841763556,0.045,0,267.6,0
385,2001-07-12,2001-07-12,8.722999999999999,4.8838,0.00771838003823948,1.1390953841763556,0.045,0,266.3,0
386,2001-07-13,2001-07-13,8.732999999999999,4.8838,0.00771838003823948,1.1390953841763556,0.045,0,266.4,0
387,2001-07-16,2001-07-16,8.7045,4.8838,0.00771838003823948,1.1390953841763556,0.045,0,268.3,0
388,2001-07-17,2001-07-17,8.708,4.8838,0.00771838003823948,1.1390953841763556,0.045,0,267.6,0
389,2001-07-18,2001-07-18,8.556000000000001,4.8838,0.00771838003823948,1.1390953841763556,0.045,0,268.6,0
390,2001-07-19,2001-07-19,8.5799,4.8838,0.00771838003823948,1.1390953841763556,0.045,0,270.3,0
391,2001-07-20,2001-07-20,8.544,4.8838,0.00771838003823948,1.1390953841763556,0.045,0,269.7,0
392,2001-07-23,2001-07-23,8.592,4.8838,0.00771838003823948,1.1390953841763556,0.045,0,268.7,0
393,2001-07-24,2001-07-24,8.508,4.8838,0.00771838003823948,1.1390953841763556,0.045,0,268.8,0
394,2001-07-25,2001-07-25,8.4623,4.8838,0.00771838003823948,1.1390953841763556,0.045,0,268.4,0
395,2001-07-26,2001-07-26,8.495,4.8838,0.00771838003823948,1.1390953841763556,0.045,0,267.5,0
396,2001-07-27,2001-07-27,8.51,4.8838,0.00771838003823948,1.1390953841763556,0.045,0,266.2,0
397,2001-07-30,2001-07-30,8.5095,4.8838,0.00771838003823948,1.1390953841763556,0.045,0,266.3,0
398,2001-07-31,2001-07-31,8.515,4.8838,0.00771838003823948,1.1390953841763556,0.045,0,265.9,0
399,2001-08-01,2001-08-01,8.474,4.9056,0.00771838003823948,1.1978450391942308,0.047,0,267.4,0
400,2001-08-02,2001-08-02,8.453,4.9056,0.00771838003823948,1.1978450391942308,0.047,0,267.0,0
401,2001-08-03,2001-08-03,8.423,4.9056,0.00771838003823948,1.1978450391942308,0.047,0,267.9,0
402,2001-08-06,2001-08-06,8.4587,4.9056,0.00771838003823948,1.1978450391942308,0.047,0,267.2,0
403,2001-08-07,2001-08-07,8.4845,4.9056,0.00771838003823948,1.1978450391942308,0.047,0,266.5,0
404,2001-08-08,2001-08-08,8.488999999999999,4.9056,0.00771838003823948,1.1978450391942308,0.047,0,266.4,0
405,2001-08-09,2001-08-09,8.375,4.9056,0.00771838003823948,1.1978450391942308,0.047,0,270.0,0
406,2001-08-10,2001-08-10,8.3245,4.9056,0.00771838003823948,1.1978450391942308,0.047,0,275.8,0
407,2001-08-13,2001-08-13,8.292,4.9056,0.00771838003823948,1.1978450391942308,0.047,0,275.6,0
408,2001-08-14,2001-08-14,8.2445,4.9056,0.00771838003823948,1.1978450391942308,0.047,0,274.5,0
409,2001-08-15,2001-08-15,8.166,4.9056,0.00771838003823948,1.1978450391942308,0.047,0,275.4,0
410,2001-08-16,2001-08-16,8.15,4.9056,0.00771838003823948,1.1978450391942308,0.047,0,275.9,0
411,2001-08-17,2001-08-17,8.125,4.9056,0.00771838003823948,1.1978450391942308,0.047,0,277.5,0
412,2001-08-20,2001-08-20,8.157,4.9056,0.00771838003823948,1.1978450391942308,0.047,0,276.7,0
413,2001-08-21,2001-08-21,8.1725,4.9056,0.00771838003823948,1.1978450391942308,0.047,0,276.3,0
414,2001-08-22,2001-08-22,8.1025,4.9056,0.00771838003823948,1.1978450391942308,0.047,0,275.9,0
415,2001-08-23,2001-08-23,8.1275,4.9056,0.00771838003823948,1.1978450391942308,0.047,0,274.9,0
416,2001-08-24,2001-08-24,8.166,4.9056,0.00771838003823948,1.1978450391942308,0.047,0,272.8,0
417,2001-08-27,2001-08-27,8.183,4.9056,0.00771838003823948,1.1978450391942308,0.047,0,272.8,0
418,2001-08-28,2001-08-28,8.181000000000001,4.9056,0.00771838003823948,1.1978450391942308,0.047,0,271.1,0
419,2001-08-29,2001-08-29,8.183,4.9056,0.00771838003823948,1.1978450391942308,0.047,0,272.9,0
420,2001-08-30,2001-08-30,8.13,4.9056,0.00771838003823948,1.1978450391942308,0.047,0,272.3,0
421,2001-08-31,2001-08-31,8.192,4.9056,0.00771838003823948,1.1978450391942308,0.047,0,273.0,0
422,2001-09-04,2001-09-04,8.394,4.4594,0.00771838003823948,1.2128455799477649,0.047,0,272.3,0
423,2001-09-05,2001-09-05,8.3625,4.4594,0.00771838003823948,1.2128455799477649,0.047,0,271.3,0
424,2001-09-06,2001-09-06,8.323,4.4594,0.00771838003823948,1.2128455799477649,0.047,0,272.1,0
425,2001-09-07,2001-09-07,8.231,4.4594,0.00771838003823948,1.2128455799477649,0.047,0,273.6,0
426,2001-09-10,2001-09-10,8.28,4.4594,0.00771838003823948,1.2128455799477649,0.047,0,271.5,0
427,2001-09-12,2001-09-12,8.2057,4.4594,0.00771838003823948,1.2128455799477649,0.047,0,279.0,0
428,2001-09-13,2001-09-13,8.1885,4.4594,0.00771838003823948,1.2128455799477649,0.047,0,280.3,0
429,2001-09-14,2001-09-14,8.0908,4.4594,0.00771838003823948,1.2128455799477649,0.047,0,285.8,0
430,2001-09-17,2001-09-17,8.0931,4.4594,0.00771838003823948,1.2128455799477649,0.047,0,293.3,0
431,2001-09-18,2001-09-18,8.0563,4.4594,0.00771838003823948,1.2128455799477649,0.047,0,289.4,0
432,2001-09-19,2001-09-19,7.9931,4.4594,0.00771838003823948,1.2128455799477649,0.047,0,288.1,0
433,2001-09-20,2001-09-20,8.0435,4.4594,0.00771838003823948,1.2128455799477649,0.047,0,288.5,0
434,2001-09-21,2001-09-21,8.1714,4.4594,0.00771838003823948,1.2128455799477649,0.047,0,292.5,0
435,2001-09-24,2001-09-24,8.145,4.4594,0.00771838003823948,1.2128455799477649,0.047,0,288.2,0
436,2001-09-25,2001-09-25,8.0725,4.4594,0.00771838003823948,1.2128455799477649,0.047,0,288.0,0
437,2001-09-26,2001-09-26,8.0535,4.4594,0.00771838003823948,1.2128455799477649,0.047,0,291.5,0
438,2001-09-27,2001-09-27,8.0976,4.4594,0.00771838003823948,1.2128455799477649,0.047,0,289.8,0
439,2001-09-28,2001-09-28,8.1763,4.4594,0.00771838003823948,1.2128455799477649,0.047,0,293.1,0
440,2001-10-01,2001-10-01,8.1151,3.9718,0.013625304602553002,1.1904800575070469,0.047,0,290.6,0
441,2001-10-02,2001-10-02,8.1267,3.9718,0.013625304602553002,1.1904800575070469,0.047,0,291.7,0
442,2001-10-03,2001-10-03,8.0968,3.9718,0.013625304602553002,1.1904800575070469,0.047,0,290.1,0
443,2001-10-04,2001-10-04,8.1339,3.9718,0.013625304602553002,1.1904800575070469,0.047,0,290.4,0
444,2001-10-05,2001-10-05,8.1115,3.9718,0.013625304602553002,1.1904800575070469,0.047,0,291.2,0
445,2001-10-09,2001-10-09,8.126,3.9718,0.013625304602553002,1.1904800575070469,0.047,0,290.0,0
446,2001-10-10,2001-10-10,8.1546,3.9718,0.013625304602553002,1.1904800575070469,0.047,0,287.2,0
447,2001-10-11,2001-10-11,8.257,3.9718,0.013625304602553002,1.1904800575070469,0.047,0,281.9,0
448,2001-10-12,2001-10-12,8.191,3.9718,0.013625304602553002,1.1904800575070469,0.047,0,281.8,0
449,2001-10-15,2001-10-15,8.1995,3.9718,0.013625304602553002,1.1904800575070469,0.047,0,281.9,0
450,2001-10-16,2001-10-16,8.177999999999999,3.9718,0.013625304602553002,1.1904800575070469,0.047,0,281.1,0
451,2001-10-17,2001-10-17,8.208,3.9718,0.013625304602553002,1.1904800575070469,0.047,0,281.6,0
452,2001-10-18,2001-10-18,8.232000000000001,3.9718,0.013625304602553002,1.1904800575070469,0.047,0,281.0,0
453,2001-10-19,2001-10-19,8.275,3.9718,0.013625304602553002,1.1904800575070469,0.047,0,279.2,0
454,2001-10-22,2001-10-22,8.353,3.9718,0.013625304602553002,1.1904800575070469,0.047,0,275.9,0
455,2001-10-23,2001-10-23,8.36,3.9718,0.013625304602553002,1.1904800575070469,0.047,0,276.1,0
456,2001-10-24,2001-10-24,8.333,3.9718,0.013625304602553002,1.1904800575070469,0.047,0,275.5,0
457,2001-10-25,2001-10-25,8.296,3.9718,0.013625304602553002,1.1904800575070469,0.047,0,276.7,0
458,2001-10-26,2001-10-26,8.335,3.9718,0.013625304602553002,1.1904800575070469,0.047,0,277.3,0
459,2001-10-29,2001-10-29,8.23,3.9718,0.013625304602553002,1.1904800575070469,0.047,0,278.6,0
460,2001-10-30,2001-10-30,8.213,3.9718,0.013625304602553002,1.1904800575070469,0.047,0,280.4,0
461,2001-10-31,2001-10-31,8.283,3.9718,0.013625304602553002,1.1904800575070469,0.047,0,278.8,0
462,2001-11-01,2001-11-01,8.235,3.6704,0.013625304602553002,1.2203064232105694,0.047,0,280.6,0
463,2001-11-02,2001-11-02,8.2436,3.6704,0.013625304602553002,1.2203064232105694,0.047,0,279.9,0
464,2001-11-05,2001-11-05,8.307,3.6704,0.013625304602553002,1.2203064232105694,0.047,0,278.3,0
465,2001-11-06,2001-11-06,8.3,3.6704,0.013625304602553002,1.2203064232105694,0.047,0,279.0,0
466,2001-11-07,2001-11-07,8.28,3.6704,0.013625304602553002,1.2203064232105694,0.047,0,280.3,0
467,2001-11-08,2001-11-08,8.362,3.6704,0.013625304602553002,1.2203064232105694,0.047,0,280.0,0
468,2001-11-09,2001-11-09,8.3412,3.6704,0.013625304602553002,1.2203064232105694,0.047,0,277.2,0
